caseID,activity,startTime,endTime
882,d,2:59:52,2:59:53
882,n,2:59:53,2:59:54
882,o,2:59:54,2:59:55
883,a,2:59:55,2:59:56
883,b,2:59:56,2:59:57
883,c,2:59:57,2:59:58
883,j,2:59:58,2:59:59
883,i,2:59:59,3:00:00
883,b,3:00:00,3:00:01
883,c,3:00:01,3:00:02
883,b,3:00:02,3:00:03
883,e,3:00:03,3:00:04
883,c,3:00:04,3:00:05
883,c,3:00:05,3:00:06
883,k,3:00:06,3:00:07
883,e,3:00:07,3:00:08
883,f,3:00:08,3:00:09
883,d,3:00:09,3:00:10
883,l,3:00:10,3:00:11
883,n,3:00:11,3:00:12
883,e,3:00:12,3:00:13
883,o,3:00:13,3:00:14
884,a,3:00:14,3:00:15
884,b,3:00:15,3:00:16
884,j,3:00:16,3:00:17
884,h,3:00:17,3:00:18
884,e,3:00:18,3:00:19
884,g,3:00:19,3:00:20
884,f,3:00:20,3:00:21
884,d,3:00:21,3:00:22
884,o,3:00:22,3:00:23
885,a,3:00:23,3:00:24
885,e,3:00:24,3:00:25
885,e,3:00:25,3:00:26
885,g,3:00:26,3:00:27
885,h,3:00:27,3:00:28
885,k,3:00:28,3:00:29
885,f,3:00:29,3:00:30
885,c,3:00:30,3:00:31
885,d,3:00:31,3:00:32
885,n,3:00:32,3:00:33
885,o,3:00:33,3:00:34
886,a,3:00:34,3:00:35
886,e,3:00:35,3:00:36
886,c,3:00:36,3:00:37
886,j,3:00:37,3:00:38
886,b,3:00:38,3:00:39
886,h,3:00:39,3:00:40
886,j,3:00:40,3:00:41
886,k,3:00:41,3:00:42
886,g,3:00:42,3:00:43
886,e,3:00:43,3:00:44
886,g,3:00:44,3:00:45
886,f,3:00:45,3:00:46
886,e,3:00:46,3:00:47
886,d,3:00:47,3:00:48
886,e,3:00:48,3:00:49
886,o,3:00:49,3:00:50
887,a,3:00:50,3:00:51
887,h,3:00:51,3:00:52
887,c,3:00:52,3:00:53
887,e,3:00:53,3:00:54
887,b,3:00:54,3:00:55
887,k,3:00:55,3:00:56
887,f,3:00:56,3:00:57
887,c,3:00:57,3:00:58
887,d,3:00:58,3:00:59
887,d,3:00:59,3:01:00
887,l,3:01:00,3:01:01
887,n,3:01:01,3:01:02
887,m,3:01:02,3:01:03
887,o,3:01:03,3:01:04
888,a,3:01:04,3:01:05
888,e,3:01:05,3:01:06
888,c,3:01:06,3:01:07
888,j,3:01:07,3:01:08
888,h,3:01:08,3:01:09
888,f,3:01:09,3:01:10
888,n,3:01:10,3:01:11
888,d,3:01:11,3:01:12
888,m,3:01:12,3:01:13
888,m,3:01:13,3:01:14
888,o,3:01:14,3:01:15
889,a,3:01:15,3:01:16
889,j,3:01:16,3:01:17
889,g,3:01:17,3:01:18
889,e,3:01:18,3:01:19
889,e,3:01:19,3:01:20
889,h,3:01:20,3:01:21
889,f,3:01:21,3:01:22
889,d,3:01:22,3:01:23
889,e,3:01:23,3:01:24
889,d,3:01:24,3:01:25
889,n,3:01:25,3:01:26
889,m,3:01:26,3:01:27
889,o,3:01:27,3:01:28
890,a,3:01:28,3:01:29
890,e,3:01:29,3:01:30
890,h,3:01:30,3:01:31
890,j,3:01:31,3:01:32
890,c,3:01:32,3:01:33
890,e,3:01:33,3:01:34
890,d,3:01:34,3:01:35
890,f,3:01:35,3:01:36
890,d,3:01:36,3:01:37
890,n,3:01:37,3:01:38
890,o,3:01:38,3:01:39
891,a,3:01:39,3:01:40
891,c,3:01:40,3:01:41
891,j,3:01:41,3:01:42
891,g,3:01:42,3:01:43
891,h,3:01:43,3:01:44
891,e,3:01:44,3:01:45
891,b,3:01:45,3:01:46
891,e,3:01:46,3:01:47
891,d,3:01:47,3:01:48
891,n,3:01:48,3:01:49
891,e,3:01:49,3:01:50
891,o,3:01:50,3:01:51
892,a,3:01:51,3:01:52
892,g,3:01:52,3:01:53
892,h,3:01:53,3:01:54
892,k,3:01:54,3:01:55
892,f,3:01:55,3:01:56
892,m,3:01:56,3:01:57
892,d,3:01:57,3:01:58
892,i,3:01:58,3:01:59
892,d,3:01:59,3:02:00
892,n,3:02:00,3:02:01
892,o,3:02:01,3:02:02
893,a,3:02:02,3:02:03
893,b,3:02:03,3:02:04
893,c,3:02:04,3:02:05
893,i,3:02:05,3:02:06
893,c,3:02:06,3:02:07
893,c,3:02:07,3:02:08
893,h,3:02:08,3:02:09
893,c,3:02:09,3:02:10
893,e,3:02:10,3:02:11
893,c,3:02:11,3:02:12
893,b,3:02:12,3:02:13
893,d,3:02:13,3:02:14
893,f,3:02:14,3:02:15
893,d,3:02:15,3:02:16
893,n,3:02:16,3:02:17
893,e,3:02:17,3:02:18
893,o,3:02:18,3:02:19
894,a,3:02:19,3:02:20
894,h,3:02:20,3:02:21
894,c,3:02:21,3:02:22
894,f,3:02:22,3:02:23
894,d,3:02:23,3:02:24
894,n,3:02:24,3:02:25
894,e,3:02:25,3:02:26
894,o,3:02:26,3:02:27
895,a,3:02:27,3:02:28
895,e,3:02:28,3:02:29
895,j,3:02:29,3:02:30
895,b,3:02:30,3:02:31
895,g,3:02:31,3:02:32
895,d,3:02:32,3:02:33
895,h,3:02:33,3:02:34
895,f,3:02:34,3:02:35
895,d,3:02:35,3:02:36
895,d,3:02:36,3:02:37
895,n,3:02:37,3:02:38
895,o,3:02:38,3:02:39
896,a,3:02:39,3:02:40
896,j,3:02:40,3:02:41
896,g,3:02:41,3:02:42
896,b,3:02:42,3:02:43
896,d,3:02:43,3:02:44
896,f,3:02:44,3:02:45
896,m,3:02:45,3:02:46
896,n,3:02:46,3:02:47
896,o,3:02:47,3:02:48
897,a,3:02:48,3:02:49
897,e,3:02:49,3:02:50
897,j,3:02:50,3:02:51
897,h,3:02:51,3:02:52
897,k,3:02:52,3:02:53
897,f,3:02:53,3:02:54
897,d,3:02:54,3:02:55
897,n,3:02:55,3:02:56
897,o,3:02:56,3:02:57
898,a,3:02:57,3:02:58
898,b,3:02:58,3:02:59
898,e,3:02:59,3:03:00
898,b,3:03:00,3:03:01
898,j,3:03:01,3:03:02
898,g,3:03:02,3:03:03
898,h,3:03:03,3:03:04
898,b,3:03:04,3:03:05
898,d,3:03:05,3:03:06
898,j,3:03:06,3:03:07
898,f,3:03:07,3:03:08
898,n,3:03:08,3:03:09
898,o,3:03:09,3:03:10
899,a,3:03:10,3:03:11
899,e,3:03:11,3:03:12
899,j,3:03:12,3:03:13
899,h,3:03:13,3:03:14
899,c,3:03:14,3:03:15
899,k,3:03:15,3:03:16
899,f,3:03:16,3:03:17
899,n,3:03:17,3:03:18
899,o,3:03:18,3:03:19
900,a,3:03:19,3:03:20
900,b,3:03:20,3:03:21
900,c,3:03:21,3:03:22
900,g,3:03:22,3:03:23
900,j,3:03:23,3:03:24
900,g,3:03:24,3:03:25
900,h,3:03:25,3:03:26
900,c,3:03:26,3:03:27
900,c,3:03:27,3:03:28
900,k,3:03:28,3:03:29
900,f,3:03:29,3:03:30
900,d,3:03:30,3:03:31
900,n,3:03:31,3:03:32
900,o,3:03:32,3:03:33
901,a,3:03:33,3:03:34
901,c,3:03:34,3:03:35
901,g,3:03:35,3:03:36
901,h,3:03:36,3:03:37
901,i,3:03:37,3:03:38
901,k,3:03:38,3:03:39
901,f,3:03:39,3:03:40
901,d,3:03:40,3:03:41
901,e,3:03:41,3:03:42
901,l,3:03:42,3:03:43
901,d,3:03:43,3:03:44
901,n,3:03:44,3:03:45
901,o,3:03:45,3:03:46
902,a,3:03:46,3:03:47
902,e,3:03:47,3:03:48
902,j,3:03:48,3:03:49
902,g,3:03:49,3:03:50
902,e,3:03:50,3:03:51
902,k,3:03:51,3:03:52
902,h,3:03:52,3:03:53
902,k,3:03:53,3:03:54
902,f,3:03:54,3:03:55
902,d,3:03:55,3:03:56
902,n,3:03:56,3:03:57
902,o,3:03:57,3:03:58
903,a,3:03:58,3:03:59
903,e,3:03:59,3:04:00
903,c,3:04:00,3:04:01
903,j,3:04:01,3:04:02
903,g,3:04:02,3:04:03
903,h,3:04:03,3:04:04
903,k,3:04:04,3:04:05
903,d,3:04:05,3:04:06
903,b,3:04:06,3:04:07
903,f,3:04:07,3:04:08
903,h,3:04:08,3:04:09
903,e,3:04:09,3:04:10
903,l,3:04:10,3:04:11
903,d,3:04:11,3:04:12
903,n,3:04:12,3:04:13
903,o,3:04:13,3:04:14
904,a,3:04:14,3:04:15
904,c,3:04:15,3:04:16
904,e,3:04:16,3:04:17
904,i,3:04:17,3:04:18
904,h,3:04:18,3:04:19
904,c,3:04:19,3:04:20
904,g,3:04:20,3:04:21
904,f,3:04:21,3:04:22
904,m,3:04:22,3:04:23
904,d,3:04:23,3:04:24
904,n,3:04:24,3:04:25
904,o,3:04:25,3:04:26
905,a,3:04:26,3:04:27
905,j,3:04:27,3:04:28
905,e,3:04:28,3:04:29
905,e,3:04:29,3:04:30
905,e,3:04:30,3:04:31
905,e,3:04:31,3:04:32
905,h,3:04:32,3:04:33
905,f,3:04:33,3:04:34
905,d,3:04:34,3:04:35
905,l,3:04:35,3:04:36
905,n,3:04:36,3:04:37
905,e,3:04:37,3:04:38
905,o,3:04:38,3:04:39
906,a,3:04:39,3:04:40
906,e,3:04:40,3:04:41
906,e,3:04:41,3:04:42
906,j,3:04:42,3:04:43
906,b,3:04:43,3:04:44
906,g,3:04:44,3:04:45
906,h,3:04:45,3:04:46
906,k,3:04:46,3:04:47
906,d,3:04:47,3:04:48
906,f,3:04:48,3:04:49
906,d,3:04:49,3:04:50
906,n,3:04:50,3:04:51
906,o,3:04:51,3:04:52
907,a,3:04:52,3:04:53
907,e,3:04:53,3:04:54
907,j,3:04:54,3:04:55
907,g,3:04:55,3:04:56
907,c,3:04:56,3:04:57
907,h,3:04:57,3:04:58
907,b,3:04:58,3:04:59
907,k,3:04:59,3:05:00
907,f,3:05:00,3:05:01
907,d,3:05:01,3:05:02
907,n,3:05:02,3:05:03
907,o,3:05:03,3:05:04
908,a,3:05:04,3:05:05
908,e,3:05:05,3:05:06
908,c,3:05:06,3:05:07
908,g,3:05:07,3:05:08
908,b,3:05:08,3:05:09
908,h,3:05:09,3:05:10
908,e,3:05:10,3:05:11
908,f,3:05:11,3:05:12
908,d,3:05:12,3:05:13
908,d,3:05:13,3:05:14
908,o,3:05:14,3:05:15
909,a,3:05:15,3:05:16
909,c,3:05:16,3:05:17
909,b,3:05:17,3:05:18
909,c,3:05:18,3:05:19
909,j,3:05:19,3:05:20
909,i,3:05:20,3:05:21
909,e,3:05:21,3:05:22
909,h,3:05:22,3:05:23
909,c,3:05:23,3:05:24
909,d,3:05:24,3:05:25
909,e,3:05:25,3:05:26
909,f,3:05:26,3:05:27
909,e,3:05:27,3:05:28
909,l,3:05:28,3:05:29
909,l,3:05:29,3:05:30
909,n,3:05:30,3:05:31
909,o,3:05:31,3:05:32
910,a,3:05:32,3:05:33
910,e,3:05:33,3:05:34
910,b,3:05:34,3:05:35
910,j,3:05:35,3:05:36
910,g,3:05:36,3:05:37
910,h,3:05:37,3:05:38
910,c,3:05:38,3:05:39
910,e,3:05:39,3:05:40
910,e,3:05:40,3:05:41
910,f,3:05:41,3:05:42
910,d,3:05:42,3:05:43
910,l,3:05:43,3:05:44
910,n,3:05:44,3:05:45
910,e,3:05:45,3:05:46
910,o,3:05:46,3:05:47
911,a,3:05:47,3:05:48
911,e,3:05:48,3:05:49
911,h,3:05:49,3:05:50
911,e,3:05:50,3:05:51
911,j,3:05:51,3:05:52
911,f,3:05:52,3:05:53
911,l,3:05:53,3:05:54
911,d,3:05:54,3:05:55
911,d,3:05:55,3:05:56
911,n,3:05:56,3:05:57
911,o,3:05:57,3:05:58
912,a,3:05:58,3:05:59
912,c,3:05:59,3:06:00
912,j,3:06:00,3:06:01
912,g,3:06:01,3:06:02
912,e,3:06:02,3:06:03
912,h,3:06:03,3:06:04
912,b,3:06:04,3:06:05
912,c,3:06:05,3:06:06
912,i,3:06:06,3:06:07
912,j,3:06:07,3:06:08
912,f,3:06:08,3:06:09
912,d,3:06:09,3:06:10
912,d,3:06:10,3:06:11
912,n,3:06:11,3:06:12
912,o,3:06:12,3:06:13
913,a,3:06:13,3:06:14
913,i,3:06:14,3:06:15
913,b,3:06:15,3:06:16
913,k,3:06:16,3:06:17
913,h,3:06:17,3:06:18
913,e,3:06:18,3:06:19
913,k,3:06:19,3:06:20
913,j,3:06:20,3:06:21
913,f,3:06:21,3:06:22
913,n,3:06:22,3:06:23
913,o,3:06:23,3:06:24
914,a,3:06:24,3:06:25
914,e,3:06:25,3:06:26
914,g,3:06:26,3:06:27
914,h,3:06:27,3:06:28
914,f,3:06:28,3:06:29
914,c,3:06:29,3:06:30
914,d,3:06:30,3:06:31
914,d,3:06:31,3:06:32
914,n,3:06:32,3:06:33
914,o,3:06:33,3:06:34
915,a,3:06:34,3:06:35
915,e,3:06:35,3:06:36
915,j,3:06:36,3:06:37
915,g,3:06:37,3:06:38
915,h,3:06:38,3:06:39
915,j,3:06:39,3:06:40
915,e,3:06:40,3:06:41
915,f,3:06:41,3:06:42
915,d,3:06:42,3:06:43
915,d,3:06:43,3:06:44
915,n,3:06:44,3:06:45
915,o,3:06:45,3:06:46
916,a,3:06:46,3:06:47
916,e,3:06:47,3:06:48
916,c,3:06:48,3:06:49
916,j,3:06:49,3:06:50
916,h,3:06:50,3:06:51
916,k,3:06:51,3:06:52
916,e,3:06:52,3:06:53
916,e,3:06:53,3:06:54
916,d,3:06:54,3:06:55
916,f,3:06:55,3:06:56
916,i,3:06:56,3:06:57
916,n,3:06:57,3:06:58
916,o,3:06:58,3:06:59
917,a,3:06:59,3:07:00
917,b,3:07:00,3:07:01
917,c,3:07:01,3:07:02
917,i,3:07:02,3:07:03
917,h,3:07:03,3:07:04
917,c,3:07:04,3:07:05
917,k,3:07:05,3:07:06
917,f,3:07:06,3:07:07
917,d,3:07:07,3:07:08
917,n,3:07:08,3:07:09
917,o,3:07:09,3:07:10
918,a,3:07:10,3:07:11
918,h,3:07:11,3:07:12
918,j,3:07:12,3:07:13
918,g,3:07:13,3:07:14
918,e,3:07:14,3:07:15
918,i,3:07:15,3:07:16
918,b,3:07:16,3:07:17
918,j,3:07:17,3:07:18
918,d,3:07:18,3:07:19
918,f,3:07:19,3:07:20
918,m,3:07:20,3:07:21
918,d,3:07:21,3:07:22
918,d,3:07:22,3:07:23
918,n,3:07:23,3:07:24
918,f,3:07:24,3:07:25
918,k,3:07:25,3:07:26
918,o,3:07:26,3:07:27
919,a,3:07:27,3:07:28
919,e,3:07:28,3:07:29
919,j,3:07:29,3:07:30
919,g,3:07:30,3:07:31
919,h,3:07:31,3:07:32
919,i,3:07:32,3:07:33
919,f,3:07:33,3:07:34
919,e,3:07:34,3:07:35
919,d,3:07:35,3:07:36
919,n,3:07:36,3:07:37
919,o,3:07:37,3:07:38
920,a,3:07:38,3:07:39
920,k,3:07:39,3:07:40
920,h,3:07:40,3:07:41
920,c,3:07:41,3:07:42
920,e,3:07:42,3:07:43
920,k,3:07:43,3:07:44
920,f,3:07:44,3:07:45
920,e,3:07:45,3:07:46
920,d,3:07:46,3:07:47
920,n,3:07:47,3:07:48
920,o,3:07:48,3:07:49
921,a,3:07:49,3:07:50
921,e,3:07:50,3:07:51
921,g,3:07:51,3:07:52
921,h,3:07:52,3:07:53
921,d,3:07:53,3:07:54
921,k,3:07:54,3:07:55
921,g,3:07:55,3:07:56
921,b,3:07:56,3:07:57
921,f,3:07:57,3:07:58
921,l,3:07:58,3:07:59
921,l,3:07:59,3:08:00
921,d,3:08:00,3:08:01
921,k,3:08:01,3:08:02
921,n,3:08:02,3:08:03
921,o,3:08:03,3:08:04
922,a,3:08:04,3:08:05
922,e,3:08:05,3:08:06
922,e,3:08:06,3:08:07
922,b,3:08:07,3:08:08
922,h,3:08:08,3:08:09
922,b,3:08:09,3:08:10
922,d,3:08:10,3:08:11
922,f,3:08:11,3:08:12
922,e,3:08:12,3:08:13
922,k,3:08:13,3:08:14
922,n,3:08:14,3:08:15
922,d,3:08:15,3:08:16
922,m,3:08:16,3:08:17
922,m,3:08:17,3:08:18
922,o,3:08:18,3:08:19
923,a,3:08:19,3:08:20
923,j,3:08:20,3:08:21
923,i,3:08:21,3:08:22
923,c,3:08:22,3:08:23
923,k,3:08:23,3:08:24
923,h,3:08:24,3:08:25
923,k,3:08:25,3:08:26
923,d,3:08:26,3:08:27
923,f,3:08:27,3:08:28
923,n,3:08:28,3:08:29
923,o,3:08:29,3:08:30
924,a,3:08:30,3:08:31
924,j,3:08:31,3:08:32
924,c,3:08:32,3:08:33
924,b,3:08:33,3:08:34
924,d,3:08:34,3:08:35
924,f,3:08:35,3:08:36
924,d,3:08:36,3:08:37
924,n,3:08:37,3:08:38
924,e,3:08:38,3:08:39
924,o,3:08:39,3:08:40
925,a,3:08:40,3:08:41
925,j,3:08:41,3:08:42
925,h,3:08:42,3:08:43
925,k,3:08:43,3:08:44
925,d,3:08:44,3:08:45
925,f,3:08:45,3:08:46
925,n,3:08:46,3:08:47
925,o,3:08:47,3:08:48
926,a,3:08:48,3:08:49
926,e,3:08:49,3:08:50
926,b,3:08:50,3:08:51
926,c,3:08:51,3:08:52
926,j,3:08:52,3:08:53
926,h,3:08:53,3:08:54
926,k,3:08:54,3:08:55
926,e,3:08:55,3:08:56
926,c,3:08:56,3:08:57
926,f,3:08:57,3:08:58
926,d,3:08:58,3:08:59
926,n,3:08:59,3:09:00
926,o,3:09:00,3:09:01
927,a,3:09:01,3:09:02
927,g,3:09:02,3:09:03
927,b,3:09:03,3:09:04
927,j,3:09:04,3:09:05
927,h,3:09:05,3:09:06
927,f,3:09:06,3:09:07
927,n,3:09:07,3:09:08
927,o,3:09:08,3:09:09
928,a,3:09:09,3:09:10
928,g,3:09:10,3:09:11
928,j,3:09:11,3:09:12
928,b,3:09:12,3:09:13
928,e,3:09:13,3:09:14
928,h,3:09:14,3:09:15
928,g,3:09:15,3:09:16
928,e,3:09:16,3:09:17
928,i,3:09:17,3:09:18
928,d,3:09:18,3:09:19
928,e,3:09:19,3:09:20
928,d,3:09:20,3:09:21
928,n,3:09:21,3:09:22
928,f,3:09:22,3:09:23
928,k,3:09:23,3:09:24
928,o,3:09:24,3:09:25
929,a,3:09:25,3:09:26
929,j,3:09:26,3:09:27
929,i,3:09:27,3:09:28
929,g,3:09:28,3:09:29
929,h,3:09:29,3:09:30
929,k,3:09:30,3:09:31
929,f,3:09:31,3:09:32
929,d,3:09:32,3:09:33
929,o,3:09:33,3:09:34
930,a,3:09:34,3:09:35
930,j,3:09:35,3:09:36
930,g,3:09:36,3:09:37
930,d,3:09:37,3:09:38
930,f,3:09:38,3:09:39
930,d,3:09:39,3:09:40
930,d,3:09:40,3:09:41
930,n,3:09:41,3:09:42
930,o,3:09:42,3:09:43
931,a,3:09:43,3:09:44
931,e,3:09:44,3:09:45
931,j,3:09:45,3:09:46
931,h,3:09:46,3:09:47
931,k,3:09:47,3:09:48
931,e,3:09:48,3:09:49
931,f,3:09:49,3:09:50
931,l,3:09:50,3:09:51
931,k,3:09:51,3:09:52
931,d,3:09:52,3:09:53
931,l,3:09:53,3:09:54
931,k,3:09:54,3:09:55
931,n,3:09:55,3:09:56
931,e,3:09:56,3:09:57
931,o,3:09:57,3:09:58
932,a,3:09:58,3:09:59
932,e,3:09:59,3:10:00
932,b,3:10:00,3:10:01
932,i,3:10:01,3:10:02
932,b,3:10:02,3:10:03
932,e,3:10:03,3:10:04
932,h,3:10:04,3:10:05
932,d,3:10:05,3:10:06
932,f,3:10:06,3:10:07
932,d,3:10:07,3:10:08
932,n,3:10:08,3:10:09
932,o,3:10:09,3:10:10
933,a,3:10:10,3:10:11
933,c,3:10:11,3:10:12
933,c,3:10:12,3:10:13
933,j,3:10:13,3:10:14
933,g,3:10:14,3:10:15
933,h,3:10:15,3:10:16
933,e,3:10:16,3:10:17
933,g,3:10:17,3:10:18
933,j,3:10:18,3:10:19
933,f,3:10:19,3:10:20
933,m,3:10:20,3:10:21
933,d,3:10:21,3:10:22
933,d,3:10:22,3:10:23
933,n,3:10:23,3:10:24
933,o,3:10:24,3:10:25
934,a,3:10:25,3:10:26
934,b,3:10:26,3:10:27
934,j,3:10:27,3:10:28
934,g,3:10:28,3:10:29
934,e,3:10:29,3:10:30
934,d,3:10:30,3:10:31
934,f,3:10:31,3:10:32
934,n,3:10:32,3:10:33
934,o,3:10:33,3:10:34
935,a,3:10:34,3:10:35
935,e,3:10:35,3:10:36
935,g,3:10:36,3:10:37
935,j,3:10:37,3:10:38
935,k,3:10:38,3:10:39
935,l,3:10:39,3:10:40
935,e,3:10:40,3:10:41
935,d,3:10:41,3:10:42
935,b,3:10:42,3:10:43
935,f,3:10:43,3:10:44
935,c,3:10:44,3:10:45
935,h,3:10:45,3:10:46
935,d,3:10:46,3:10:47
935,n,3:10:47,3:10:48
935,o,3:10:48,3:10:49
936,a,3:10:49,3:10:50
936,c,3:10:50,3:10:51
936,e,3:10:51,3:10:52
936,g,3:10:52,3:10:53
936,b,3:10:53,3:10:54
936,h,3:10:54,3:10:55
936,j,3:10:55,3:10:56
936,g,3:10:56,3:10:57
936,h,3:10:57,3:10:58
936,i,3:10:58,3:10:59
936,k,3:10:59,3:11:00
936,d,3:11:00,3:11:01
936,f,3:11:01,3:11:02
936,l,3:11:02,3:11:03
936,h,3:11:03,3:11:04
936,l,3:11:04,3:11:05
936,d,3:11:05,3:11:06
936,k,3:11:06,3:11:07
936,n,3:11:07,3:11:08
936,o,3:11:08,3:11:09
937,a,3:11:09,3:11:10
937,e,3:11:10,3:11:11
937,h,3:11:11,3:11:12
937,i,3:11:12,3:11:13
937,j,3:11:13,3:11:14
937,b,3:11:14,3:11:15
937,f,3:11:15,3:11:16
937,e,3:11:16,3:11:17
937,d,3:11:17,3:11:18
937,n,3:11:18,3:11:19
937,m,3:11:19,3:11:20
937,o,3:11:20,3:11:21
938,a,3:11:21,3:11:22
938,j,3:11:22,3:11:23
938,i,3:11:23,3:11:24
938,g,3:11:24,3:11:25
938,c,3:11:25,3:11:26
938,e,3:11:26,3:11:27
938,h,3:11:27,3:11:28
938,c,3:11:28,3:11:29
938,d,3:11:29,3:11:30
938,c,3:11:30,3:11:31
938,d,3:11:31,3:11:32
938,f,3:11:32,3:11:33
938,m,3:11:33,3:11:34
938,d,3:11:34,3:11:35
938,l,3:11:35,3:11:36
938,n,3:11:36,3:11:37
938,e,3:11:37,3:11:38
938,o,3:11:38,3:11:39
939,a,3:11:39,3:11:40
939,j,3:11:40,3:11:41
939,h,3:11:41,3:11:42
939,k,3:11:42,3:11:43
939,e,3:11:43,3:11:44
939,g,3:11:44,3:11:45
939,f,3:11:45,3:11:46
939,d,3:11:46,3:11:47
939,h,3:11:47,3:11:48
939,e,3:11:48,3:11:49
939,d,3:11:49,3:11:50
939,n,3:11:50,3:11:51
939,o,3:11:51,3:11:52
940,a,3:11:52,3:11:53
940,c,3:11:53,3:11:54
940,h,3:11:54,3:11:55
940,g,3:11:55,3:11:56
940,e,3:11:56,3:11:57
940,g,3:11:57,3:11:58
940,j,3:11:58,3:11:59
940,d,3:11:59,3:12:00
940,f,3:12:00,3:12:01
940,d,3:12:01,3:12:02
940,n,3:12:02,3:12:03
940,o,3:12:03,3:12:04
941,a,3:12:04,3:12:05
941,c,3:12:05,3:12:06
941,e,3:12:06,3:12:07
941,j,3:12:07,3:12:08
941,e,3:12:08,3:12:09
941,h,3:12:09,3:12:10
941,e,3:12:10,3:12:11
941,f,3:12:11,3:12:12
941,d,3:12:12,3:12:13
941,d,3:12:13,3:12:14
941,n,3:12:14,3:12:15
941,e,3:12:15,3:12:16
941,o,3:12:16,3:12:17
942,a,3:12:17,3:12:18
942,c,3:12:18,3:12:19
942,d,3:12:19,3:12:20
942,h,3:12:20,3:12:21
942,i,3:12:21,3:12:22
942,b,3:12:22,3:12:23
942,g,3:12:23,3:12:24
942,f,3:12:24,3:12:25
942,l,3:12:25,3:12:26
942,d,3:12:26,3:12:27
942,n,3:12:27,3:12:28
942,o,3:12:28,3:12:29
943,a,3:12:29,3:12:30
943,b,3:12:30,3:12:31
943,g,3:12:31,3:12:32
943,j,3:12:32,3:12:33
943,g,3:12:33,3:12:34
943,e,3:12:34,3:12:35
943,c,3:12:35,3:12:36
943,f,3:12:36,3:12:37
943,d,3:12:37,3:12:38
943,n,3:12:38,3:12:39
943,o,3:12:39,3:12:40
944,a,3:12:40,3:12:41
944,c,3:12:41,3:12:42
944,b,3:12:42,3:12:43
944,c,3:12:43,3:12:44
944,j,3:12:44,3:12:45
944,b,3:12:45,3:12:46
944,h,3:12:46,3:12:47
944,f,3:12:47,3:12:48
944,d,3:12:48,3:12:49
944,n,3:12:49,3:12:50
944,o,3:12:50,3:12:51
945,a,3:12:51,3:12:52
945,c,3:12:52,3:12:53
945,j,3:12:53,3:12:54
945,b,3:12:54,3:12:55
945,i,3:12:55,3:12:56
945,e,3:12:56,3:12:57
945,c,3:12:57,3:12:58
945,e,3:12:58,3:12:59
945,h,3:12:59,3:13:00
945,d,3:13:00,3:13:01
945,f,3:13:01,3:13:02
945,k,3:13:02,3:13:03
945,d,3:13:03,3:13:04
945,l,3:13:04,3:13:05
945,n,3:13:05,3:13:06
945,l,3:13:06,3:13:07
945,o,3:13:07,3:13:08
946,a,3:13:08,3:13:09
946,b,3:13:09,3:13:10
946,g,3:13:10,3:13:11
946,j,3:13:11,3:13:12
946,g,3:13:12,3:13:13
946,c,3:13:13,3:13:14
946,e,3:13:14,3:13:15
946,c,3:13:15,3:13:16
946,f,3:13:16,3:13:17
946,d,3:13:17,3:13:18
946,d,3:13:18,3:13:19
946,e,3:13:19,3:13:20
946,o,3:13:20,3:13:21
947,a,3:13:21,3:13:22
947,c,3:13:22,3:13:23
947,c,3:13:23,3:13:24
947,h,3:13:24,3:13:25
947,g,3:13:25,3:13:26
947,e,3:13:26,3:13:27
947,g,3:13:27,3:13:28
947,f,3:13:28,3:13:29
947,d,3:13:29,3:13:30
947,n,3:13:30,3:13:31
947,o,3:13:31,3:13:32
948,a,3:13:32,3:13:33
948,j,3:13:33,3:13:34
948,i,3:13:34,3:13:35
948,h,3:13:35,3:13:36
948,d,3:13:36,3:13:37
948,d,3:13:37,3:13:38
948,f,3:13:38,3:13:39
948,m,3:13:39,3:13:40
948,d,3:13:40,3:13:41
948,d,3:13:41,3:13:42
948,n,3:13:42,3:13:43
948,o,3:13:43,3:13:44
949,a,3:13:44,3:13:45
949,e,3:13:45,3:13:46
949,h,3:13:46,3:13:47
949,i,3:13:47,3:13:48
949,e,3:13:48,3:13:49
949,g,3:13:49,3:13:50
949,b,3:13:50,3:13:51
949,d,3:13:51,3:13:52
949,n,3:13:52,3:13:53
949,o,3:13:53,3:13:54
950,a,3:13:54,3:13:55
950,e,3:13:55,3:13:56
950,c,3:13:56,3:13:57
950,b,3:13:57,3:13:58
950,h,3:13:58,3:13:59
950,g,3:13:59,3:14:00
950,j,3:14:00,3:14:01
950,f,3:14:01,3:14:02
950,d,3:14:02,3:14:03
950,d,3:14:03,3:14:04
950,n,3:14:04,3:14:05
950,e,3:14:05,3:14:06
950,o,3:14:06,3:14:07
951,a,3:14:07,3:14:08
951,c,3:14:08,3:14:09
951,b,3:14:09,3:14:10
951,h,3:14:10,3:14:11
951,b,3:14:11,3:14:12
951,j,3:14:12,3:14:13
951,i,3:14:13,3:14:14
951,k,3:14:14,3:14:15
951,g,3:14:15,3:14:16
951,i,3:14:16,3:14:17
951,f,3:14:17,3:14:18
951,k,3:14:18,3:14:19
951,e,3:14:19,3:14:20
951,d,3:14:20,3:14:21
951,e,3:14:21,3:14:22
951,n,3:14:22,3:14:23
951,d,3:14:23,3:14:24
951,o,3:14:24,3:14:25
952,a,3:14:25,3:14:26
